V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17
88564,4092,356,FCHusker,1280271717,"[quote=""""carrolltonsker, post: 88293""""]Here you go.

[url]http://nebraska.statepaper.com/vnews/display.v/ART/2010/07/26/4c4e4a7ade7a6[/url][/QUOTE]
 
I must of missed something as I provided a link to a similar story first. But neither here nor there, thanks for the additional link!!!!",3189,visible,0,18,0,a:0:{},0,,0,0,0
88626,4092,537,The Impaler,1280285501,"[quote=""""SBHusker, post: 88078""""]I'm hoping it's Hobbi out of Arizona, but I bet we will have a hard time getting him. Good luck to Dylan either way! So many rumors going around about him either being undersized or not having a """"written offer"""", either way, from everything I have read on the kid, he seems to be a great kid and I wish him the best!![/QUOTE]
 
He looks pleasant.  Kinda guy that I would like to have on the team.",3190,visible,0,19,0,a:0:{},0,,0,0,0
88627,4092,291,Patently Husker Red,1280285622,"[quote=""""Huskerdynasty, post: 88218""""]Not exactly.[/QUOTE]
 
Can you elaborate?",3191,visible,0,20,0,a:0:{},0,,0,0,0
88655,4092,268,Red Reign,1280290945,"[b]Admire Decommits from Nebraska[/b]

Not really a decomit per-se (as the article title suggests) as the offer was pulled....he was """"let go"""" by Nebraska for not meeting certain conditions of his offer....his offer was conditonal on how he performed at camp etc.....he was the lowest rated of our O-line commits....a good kid who I wish the very best too....has an offer from Kansas.....hope it works out for him....:)


[QUOTE]College football recruiting should be followed at one's own risk. Get too interested and invested, and it will burn you. Verbal commitments aren't binding. Frankly, kids change their minds. The latest example is Nebraska offensive line prospect Dylan Admire. [B]After initially picking the Huskers, Admire is now seeking a chance for earlier playing time. He has told Rivals.com that he will be re-opening his recruiting process, essentially decommiting from Nebraska. [/B]

Admire had initially picked Nebraska back in February, making him one of the earlier players to pledge to NU. Since then, the Huskers have added four other talented offensive linemen to their class. Admire - who holds scholorship offers from several Big 12 schools - will open his recruiting back up and evaluate his best options.

The loss is disappointing for the Huskers. Any time at team takes a """"loss"""" in recruiting, there has to be a bit of a negative feeling. The offensive line is considered by many to be the position of most need for NU in this class. It remains to be seen if Nebraska will fill Admire's slot with another offensive lineman or stand pat with the four they have in the fold now. [/QUOTE]

[url]http://bigrednetwork.com/archives/2010/07/admire_decommits_from_nebraska.html[/url]",3192,visible,0,21,0,a:0:{},0,,0,0,0
88666,4092,641,BornToBeRed,1280294586,"Our Offensive Line Commits:

OT Zach Sterup Scout 3* Hastings, NE
OG Ryan Klachko Scout 4* Springfield, IL
OT Tyler Moore Scout 4* Clearwater, FL
C Ryne Reeves Scout 4* Crete, NE

I think you still have to love what we have in this class on the O-Line for the 2011 class.",3193,visible,0,22,0,a:0:{},0,,0,0,0
88670,4092,268,Red Reign,1280295476,"Sterup is a 4**** on Rivals making all four O-lineman 4****'s......

[B][/B][quote=""""BornToBeRed, post: 88666""""]Our Offensive Line Commits:

OT Zach Sterup Scout 3* Hastings, NE
OG Ryan Klachko Scout 4* Springfield, IL
OT Tyler Moore Scout 4* Clearwater, FL
C Ryne Reeves Scout 4* Crete, NE

I think you still have to love what we have in this class on the O-Line for the 2011 class.[/QUOTE]",3194,visible,0,23,0,a:0:{},0,,0,0,0
88671,4092,641,BornToBeRed,1280296927,"I figured there would be at least one player on the list who had some sort of rating variation, glad to see it was in his favor.

With that scholarship freed up, is there someone in particular we can expect Nebraska to start going after? Or press harder on?",3195,visible,0,24,0,a:0:{},0,,0,0,0
88673,4092,268,Red Reign,1280297919,"Yes.....Cyrus Hobbi (OG) a kid from Scottsdale, AZ we are recruiting hard....a 4**** on both Rivals and Scout....

[B][/B][quote=""""BornToBeRed, post: 88671""""]I figured there would be at least one player on the list who had some sort of rating variation, glad to see it was in his favor.

With that scholarship freed up, is there someone in particular we can expect Nebraska to start going after? Or press harder on?[/QUOTE]",3196,visible,0,25,0,a:0:{},0,,0,0,0
88675,4092,641,BornToBeRed,1280299024,"[quote=""""Red Reign, post: 88673""""]Yes.....Cyrus Hobbi (OG) a kid from Scottsdale, AZ we are recruiting hard....a 4**** on both Rivals and Scout....[/QUOTE]
 
Great, thanks for the info. Here's what I found on him:

Rivals.com Rankings:
Position: 2
National: 72
State: 2

This from Rivals' Barry Every:
[QUOTE][B]On the Hoof[/B]: Hobbi has wide shoulders, thick arms and the chest of a serious weightlifter. Hobbi has very little bad body weight and adding another 20 pounds wonÃ¢â‚¬â„¢t be a problem. His physique is similar to Notre Dame offensive guard Chris Watt. 
[B]Needs Improvement[/B]: He is fairly lean right now and could use some extra weight for run blocking. Hobbi also thinks he is an offensive tackle, but his arms are not long enough so he will need to learn how to play inside. 
[B]Most Impressive[/B]: Hobbi looks very natural getting into his pass set and understands the importance of hand placement. He does a nice job of moving his feet while engaged with a defender. His body type looks very versatile as he could easily play center, guard and perhaps right offensive tackle. 
[B]Conclusion[/B]: This tough offensive lineman has what it takes to become a three-year starter. He backs down to no one and is very athletic for the position.[/QUOTE]

[url]http://rivals.yahoo.com/ncaa/football/recruiting/player-Cyrus-Hobbi-99039[/url]",3197,visible,0,26,0,a:0:{},0,,0,0,0
88691,4092,356,FCHusker,1280320922,This is essentially a duplicate thread. Thanks for the additional info though!,3198,visible,0,27,0,a:0:{},0,,0,0,0
88698,4092,641,BornToBeRed,1280323310,"[quote=""""SBHusker, post: 88691""""]This is essentially a duplicate thread. Thanks for the additional info though![/QUOTE]
 
Yeahhh. That's my bad. Hah. Probably was alright until I hit up Rivals for that stuff. Mental note posted.",3199,visible,0,28,0,a:0:{},0,,0,0,0
88703,4092,356,FCHusker,1280324461,"[quote=""""BornToBeRed, post: 88698""""]Yeahhh. That's my bad. Hah. Probably was alright until I hit up Rivals for that stuff. Mental note posted.[/QUOTE]
 
I kinda meant the guy that started this thread should of looked at the one below it as it essentially was the exact same thing. Normally mods will combine threads like this when that happens! He just took the glory!!:stickouttongue: Neither here, nor there you both contributed greatly! Thanks!",3200,visible,0,29,0,a:0:{},0,,0,0,0
88729,4092,268,Red Reign,1280328224,"Sorry been off-line for for about a week and didn't see the other thread due to the title...

[B][/B][quote=""""SBHusker, post: 88703""""]I kinda meant the guy that started this thread should of looked at the one below it as it essentially was the exact same thing. Normally mods will combine threads like this when that happens! He just took the glory!!:stickouttongue: Neither here, nor there you both contributed greatly! Thanks![/QUOTE]",3201,visible,0,30,0,a:0:{},0,,0,0,0
88733,4092,356,FCHusker,1280328482,"[quote=""""Red Reign, post: 88729""""]Sorry been off-line for for about a week and didn't see the other thread due to the title...

[B][/B][/QUOTE]
 
And we have all missed you!",3202,visible,0,31,0,a:0:{},0,,0,0,0
88735,4092,382,HuskerDynasty,1280328708,"[quote=""""Patently Husker Red, post: 88627""""]Can you elaborate?[/QUOTE]
 
Red Reign did a pretty good job above.

I also heard that besides performance at camp, he was supposed to show up at camp a little heavier.  A little pre-camp homework, if you will.

Not sure he could've performed well enough at camp to make up for the dog eating his homework ;)",3203,visible,0,32,0,a:0:{},0,,0,0,0
88738,4092,268,Red Reign,1280329097,"Didn't do his weight work as was laid out to him by the coaching staff.....

[B][/B][quote=""""Huskerdynasty, post: 88735""""]Red Reign did a pretty good job above.

I also heard that besides performance at camp, he was supposed to show up at camp a little heavier.  A little pre-camp homework, if you will.

Not sure he could've performed well enough at camp to make up for the dog eating his homework ;)[/QUOTE]",3204,visible,0,33,0,a:0:{},0,,0,0,0
88889,4145,643,Huskerbub,1280348754,"Hey guys first time posting on the site, but have been reading you all for quite awhile.  I hear Bryce Brown has left Tennesee.  Any idea where he's heading?",3212,visible,0,0,0,a:0:{},0,,0,0,0
88894,4145,163,Ackos,1280349450,"[URL=""""http://rivals.yahoo.com/ncaa/football/blog/dr_saturday/post/Bryce-Brown-leaves-as-he-lived-at-Tennessee-Wit?urn=ncaaf-258719""""]http://rivals.yahoo.com/ncaa/football/blog/dr_saturday/post/Bryce-Brown-leaves-as-he-lived-at-Tennessee-Wit?urn=ncaaf-258719[/URL]

What a LOSER!  My guess would be (if he stays in football), he ends up with the purple kitties with his brother?",3213,visible,0,1,0,a:0:{},0,,0,0,0
88902,4145,598,YUENGLING,1280350993,Hope the Drama Queen ends up with Kiffin at USC.,3214,visible,0,2,0,a:0:{},0,,0,0,0
88905,4145,268,Red Reign,1280352801,Will sign with Kansas State to play with his brother.....,3215,visible,0,3,0,a:0:{},0,,0,0,0
88913,4145,273,Combat Yeoman,1280355220,Welcome Huskerbub.  The Brown brothers are both huge talents that seem to have let the circus around them and their talents from a young age... get the best of them.  Here's to hoping they gain some maturity and see success in the future.,3216,visible,0,4,0,a:0:{},0,,0,0,0
88947,4145,318,Redrobin,1280360739,"Seems the Brown brothers and their <strike>pimp</strike> agent were the straw that broke the camels back with the agent brewhaha in the news recently. I'm sure there are others, but the Brown brothers are a case study.",3217,visible,0,5,0,a:0:{},0,,0,0,0
88955,4145,356,FCHusker,1280362246,"No disrespect to Bryce but from everything I have heard he is a circus sideshow. I wish him well, as I also believe he will be a purple kitten.",3218,visible,0,6,0,a:0:{},0,,0,0,0
88982,4145,188,bilsker,1280367308,If he were the second coming of Barry Sanders I wouldn't want him at NU.  The kid...sadly...will likely never amount to anything.  Those around him have done him no favors.,3219,visible,0,7,0,a:0:{},0,,0,0,0
89043,4145,286,HskrTom,1280372296,Will be interesting to see if he gets his release. Sounded like the coach would not give it to him until he has a face-to-face.,3220,visible,0,8,0,a:0:{},0,,0,0,0
89045,4145,19,KleinTxHusker,1280372557,"[quote=""""HskrTom, post: 89043""""]Will be interesting to see if he gets his release. Sounded like the coach would not give it to him until he has a face-to-face.[/QUOTE]

[QUOTE][url]http://rivals.yahoo.com/ncaa/footbal...n=ncaaf-258719[/url]

Without anyone explicitly saying so, it's a good bet that Brown never wanted to leave Kansas in the first place. His older brother, Arthur, followed a similar trajectory, shipping out for two unremarkable seasons in Miami before transferring home to Kansas State  in March. Bryce is likely to follow that prodigal path, if he can find the initiative and/or nerve to actually secure his release from Tennessee.[/QUOTE]Based on the situation with Scott Criss, can't he enroll at KSU with out a release and then talk with the coaches and perhaps get put on scholarship should KSU want to and have one available?  It sounds like the issue is you can't talk to other coaches until you are released, however, if you enroll on your own and pay your own way (at least the first tuition payment) then you can talk to the coaches at the new school even if you don't have a release.",3221,visible,0,9,0,a:0:{},0,,1280372682,19,1
89216,4145,28,rawkfanseth,1280416020,"[quote=""""SBHusker, post: 88955""""]No disrespect to Bryce but from everything I have heard he is a circus sideshow. I wish him well, as I also believe he will be a purple kitten.[/QUOTE]
 
your avatar makes me think impure thoughts",3222,visible,0,10,0,a:0:{},0,,0,0,0
89235,4145,641,BornToBeRed,1280418014,"As said above, its KState. I've heard this from all over the internet. And speaking of, KSU fans are pretty darn excited about him. They either don't know of his excited past, or don't mind.",3223,visible,0,11,0,a:0:{},0,,0,0,0
89247,4145,258,Red Dawn,1280419024,"[quote=""""BornToBeRed, post: 89235""""]As said above, its KState. I've heard this from all over the internet. And speaking of, KSU fans are pretty darn excited about him. They either don't know of his excited past, or don't mind.[/QUOTE]
 
If there is 1 thing I know for sure, if I read it on the internet I know it is true.  ;)

I would assume will be K-State.  I see no reason to pile on the kid.  He has received poor advice/influence from an adult who is very influential in his life.  I wish him all the best and for his sake I hope Snyder becomes the new adult influence in his life.",3224,visible,0,12,0,a:0:{},0,,0,0,0
89281,4145,641,BornToBeRed,1280421289,"Haha. Touche, Red Dawn. I suppose what I should have said is that I've seen very little information pointing elsewhere. Granted......It was still from the internet :)",3225,visible,0,13,0,a:0:{},0,,0,0,0
89340,4145,270,mjohnson,1280424085,"Welcome Huskerbub, glad to have you on the board.",3226,visible,0,14,0,a:0:{},0,,0,0,0
89341,4145,270,mjohnson,1280424175,"[quote=""""Combat Yeoman, post: 88913""""]Welcome Huskerbub.  The Brown brothers are both huge talents that seem to have let the circus around them and their talents from a young age... get the best of them.  Here's to hoping they gain some maturity and see success in the future.[/QUOTE]
 
Good points CY.",3227,visible,0,15,0,a:0:{},0,,0,0,0
89538,4145,358,N2FL,1280437156,"[quote=""""BornToBeRed, post: 89235""""]As said above, its KState. I've heard this from all over the internet. And speaking of, KSU fans are pretty darn excited about him. They either don't know of his excited past, or don't mind.[/QUOTE]
 
If your team had the talent level of Kansas State, you would be happy too. :lol:",3228,visible,0,16,0,a:0:{},0,,0,0,0
89662,4092,369,HuskerInOkieland,1280454374,"Just got back from being away for awhile and wasn't surprised to see that this finally happened. This is a mutual decision based not only on weight but the fact that Admire came into camp quite a bit shorter than advertised. In essence, he had a verbal offer that was conditional and the coaches basically never extended the written offer is the way I understand it. This has been in the works since camp ended.

Good luck to the young man. I hope Admire finds a home and is successful.",3205,visible,0,34,0,a:0:{},0,,0,0,0
89970,4214,598,YUENGLING,1280521530,Any word on DT Mickey Johnson? Heard we are one of his favorites does anyone have any word or video?:N:,3294,visible,0,0,0,a:0:{},0,,0,0,0
89977,4214,641,BornToBeRed,1280522451,"[quote=""""YUENGLING, post: 89970""""]Any word on DT Mickey Johnson? Heard we are one of his favorites does anyone have any word or video?:N:[/QUOTE]
 [video=youtube;gQu7QA8oxTA]http://www.youtube.com/watch?v=gQu7QA8oxTA[/video]


Also found this already on HuskerMax:
[URL=""""http://www.huskermax.com/vbbs/showthread.php?161-Interview-with-DT-Mickey-Johnson-who-has-been-offered-by-Nebraska&p=1676&viewfull=1""""]http://www.huskermax.com/vbbs/showthread.php?161-Interview-with-DT-Mickey-Johnson-who-has-been-offered-by-Nebraska&p=1676&viewfull=1[/URL]",3295,visible,0,1,0,a:0:{},0,,1280522762,641,1
89986,4145,614,Retired Husker Corpsmen,1280523760,The word here in Nashville is that Brown was supposed to have had a face to face with Dooley earlier this week but already had left Knoxville.   Dooley has announced he is no longer in the program and hasnt released him from his schollie and most people here due think he is going to go to Manhattan i guess we shall see also dont if all has heard the Ole Miss has accecepted former Oregon qb Jason Mazzoli to their program,3229,visible,0,17,0,a:0:{},0,,0,0,0
