key,user,unixTime,postText,time,words
94267,NS Husker,1281320135,"Another take on Miles and mentions a few other coaches.  Pretty tough to sit in a prospective recruit's living room and explain this to Mom and Dad.  

""""""""At LSU, Les Miles went grim reaper this year on three different someones -- none more appallingly than Elliott Porter. Porter is a freshman offensive lineman from Waggaman, La., who signed with LSU in February, qualified academically, reported to summer school in June and started taking classes. After two months as a member of the LSU football family, Porter was summoned last week from his dorm room to Les Miles' office to hear that he wasn't part of the family anymore. Sorry, son. You're out. The NCAA allows a team to add 25 scholarship freshmen, and LSU had gone over that limit. Someone had to go, and that someone was Elliott Porter. """"""""

from  ",2010-08-09T02:15:35Z,"another take on miles and mentions a few other coaches   pretty tough to sit in a prospective recruit's living room and explain this to mom and dad   

""""""""at lsu  les miles went grim reaper this year on three different someones -- none more appallingly than elliott porter  porter is a freshman offensive lineman from waggaman  la   who signed with lsu in february  qualified academically  reported to summer school in june and started taking classes  after two months as a member of the lsu football family  porter was summoned last week from his dorm room to les miles' office to hear that he wasn't part of the family anymore  sorry  son  you're out  the ncaa allows a team to add 25 scholarship freshmen  and lsu had gone over that limit  someone had to go  and that someone was elliott porter  """"""""

from  "
94398,Sub-Husker,1281361888," 

Idaho Day!

Best of luck to Braylon with his testing.",2010-08-09T13:51:28Z," 

idaho day 

best of luck to braylon with his testing "
94399,RedPhoenix,1281362182,Good luck Braylon!  Husker Nation is pulling for you and you have all of our support both on and off the field!,2010-08-09T13:56:22Z,good luck braylon   husker nation is pulling for you and you have all of our support both on and off the field 
94400,huskernut,1281362211,"I agree with you SB!  Good luck, Braylon!  

Go Big Red!",2010-08-09T13:56:51Z,"i agree with you sb   good luck  braylon   

go big red "
94454,mjohnson,1281368951," 
 
Agree RP. Good luck Braylon.",2010-08-09T15:49:11Z," 
 
agree rp  good luck braylon "
94643,BornToBeRed,1281385043,"See, here's my thing. Its a fact that MOST people see a 3-4 point jump between their first and second test, just because you're more comfortable the second time. Beyond that? Its far more difficult to alter your score. Not impossible, but tough.

Best of luck to Braylon.",2010-08-09T20:17:23Z,"see  here's my thing  its a fact that most people see a 3-4 point jump between their first and second test  just because you're more comfortable the second time  beyond that  its far more difficult to alter your score  not impossible  but tough 

best of luck to braylon "
94788,rawkfanseth,1281401389,In 2005 UNL required 2.5 gpa or 20 on ACT. I think they made exceptions too. You have to have a pulse to get into UNL. Maybe being D1 athlete is harder. I admittedly went to some of the best schools in Nebraska though (public anyways). Maybe Braylon didnt have great schools growing up,2010-08-10T00:49:49Z,in 2005 unl required 2 5 gpa or 20 on act  i think they made exceptions too  you have to have a pulse to get into unl  maybe being d1 athlete is harder  i admittedly went to some of the best schools in nebraska though (public anyways)  maybe braylon didnt have great schools growing up
94802,KleinTxHusker,1281403463," He did go to a Catholic School which are usually way above most inner-city schools...  I really don't understand a lot of kids not qualifying...  IMO, you really have to work (or rather not work) at not qualifying.  Kids are usually identified as being college football material by the eighth grade.  High School coaches, especially at football powers, tend to be on top of or force the kids to be on top of academics.  Yet some kids apparently just do not make the serious effort...  and the GPA is in core academic classes only...  So they really need to get a C or better in Algebra, Geometry, Sciences, etc.

I tend to be real skeptical of kids who can't qualify.  I am highly skeptical of their work ethic.  A lot of the border line prospects I have seen in the area over the years who don't qualify never do...  If they go to JUCOs most drop out...  Look at the recent signees out of Texas we have had who didn't qualify...  Three of them... only one ever made it onto a B-12 field and he got kicked off the team (ISU) after one season...

NCAA is 2.5 and 17 or higher...  not 2.5 or 17 (or 20)",2010-08-10T01:24:23Z," he did go to a catholic school which are usually way above most inner-city schools     i really don't understand a lot of kids not qualifying     imo  you really have to work (or rather not work) at not qualifying   kids are usually identified as being college football material by the eighth grade   high school coaches  especially at football powers  tend to be on top of or force the kids to be on top of academics   yet some kids apparently just do not make the serious effort     and the gpa is in core academic classes only     so they really need to get a c or better in algebra  geometry  sciences  etc 

i tend to be real skeptical of kids who can't qualify   i am highly skeptical of their work ethic   a lot of the border line prospects i have seen in the area over the years who don't qualify never do     if they go to jucos most drop out     look at the recent signees out of texas we have had who didn't qualify     three of them    only one ever made it onto a b-12 field and he got kicked off the team (isu) after one season   

ncaa is 2 5 and 17 or higher     not 2 5 or 17 (or 20)"
95035,HUSKER 4 EVER,1281455322,"That is a tough situation for both the player and the coach.  Due to things beyond the coaches control if grades and NCAA clearinghouse issues I can see wjy coaches over sign.  But if a coach is going to IMO he better make sure that the recruits that could be left out know in advance before accepting a LOI from them.  Then if the recruit wants to take the chance so be it, but if they do not they have a chance to see what is still availble to them in Febuary.",2010-08-10T15:48:42Z,that is a tough situation for both the player and the coach   due to things beyond the coaches control if grades and ncaa clearinghouse issues i can see wjy coaches over sign   but if a coach is going to imo he better make sure that the recruits that could be left out know in advance before accepting a loi from them   then if the recruit wants to take the chance so be it  but if they do not they have a chance to see what is still availble to them in febuary 
95157,BornToBeRed,1281460817," 
 
I was pointed to that sight a while back, great read. They really do their homework. Suggested to anyone who follows recruiting closely.",2010-08-10T17:20:17Z," 
 
i was pointed to that sight a while back  great read  they really do their homework  suggested to anyone who follows recruiting closely "
95402,FeelLikeAStranger,1281473567," 

Well, we technically oversigned big this past year, starting out with a recruiting budget of something like 12 scholarships before fall camp and ending up with 22-23 signees, but some attrition was definitely expected in year 2.  
 
We will find ourselves in a similar position next year with 12 JR's on the roster and no scholarships to speak of to give to walk-ons to normalize that number somewhat. We are sitting at +1 right now with Heard not making it.  We can give that to a SR walk-on this year, but that's all we have barring any unforseen defections at this point.
 
 
Bo has done a fantastic job of rebuilding and managing the roster and position groups, but in the strict """"""""oversigning"""""""" definition used by that website, he's also guilty of oversigning due to the roster mess he was left with....certainly not anywhere close to the extent that Nutt or Miles have in recent years.  Our staff is very picky about the academic side of things, it seems, so we will not sign many players that are in danger of NQ.  I don't feel that Bo has """"""""oversigned"""""""" at all, but depending on what definition you go by, that's up for debate.",2010-08-10T20:52:47Z," 

well  we technically oversigned big this past year  starting out with a recruiting budget of something like 12 scholarships before fall camp and ending up with 22-23 signees  but some attrition was definitely expected in year 2   
 
we will find ourselves in a similar position next year with 12 jr's on the roster and no scholarships to speak of to give to walk-ons to normalize that number somewhat  we are sitting at +1 right now with heard not making it   we can give that to a sr walk-on this year  but that's all we have barring any unforseen defections at this point 
 
 
bo has done a fantastic job of rebuilding and managing the roster and position groups  but in the strict """"""""oversigning"""""""" definition used by that website  he's also guilty of oversigning due to the roster mess he was left with    certainly not anywhere close to the extent that nutt or miles have in recent years   our staff is very picky about the academic side of things  it seems  so we will not sign many players that are in danger of nq   i don't feel that bo has """"""""oversigned"""""""" at all  but depending on what definition you go by  that's up for debate "
